#SOCIAL
NotFound    Bah!  Twitch away, they aren't here.~
End

#SOCIAL
Name        victory~
CharNoArg   You hop around madly doing your victory dance.~
OthersNoArg Someone does a crazed victory dance. (You luckily avoid getting hit by flailing legs and arms!)~
CharFound   You grab hold and do a mad victory dance with him.~
OthersFound Someone grabs hold of someone else and ends up in a tangle of arms and legs!~
VictFound   You participate in a crazed victory dance.~
CharAuto    You grab hold of your self and hop around in an egotrip~
OthersAuto  Someone is sure on an egotrip without end!~
End

#SOCIAL
Name        wave~
CharNoArg   You wave.~
OthersNoArg $n waves happily.~
CharFound   You wave goodbye to $N.~
OthersFound $n waves goodbye to $N.~
VictFound   $n waves goodbye to you. Have a good journey.~
CharAuto    Are you going on adventures as well ??~
OthersAuto  $n waves goodbye to $mself.~
NotFound    They didn't wait for you to wave goodbye.~
End

#SOCIAL
Name        wedge~
CharNoArg   You grin evilly as you look for someone to wedge!~
OthersNoArg $n grins evilly as $e looks around for someone to grab.~
CharFound   You give $M a one big WEDGE!  O U C H!!!~
OthersFound $n gives $N one big WEDGE!  O U C H!!!~
VictFound   $n gives you one big WEDGE!  O U C H!!!~
CharAuto    You give yourself one big WEDGE!  O U C H!!!  Do you like pain?~
OthersAuto  $n gives $mself one big WEDGE!  O U C H!!!  Pretty insane, huh?~
NotFound    Alas, your unsuspecting victim is not here.~
End

#SOCIAL
Name        whap~
CharNoArg   Whap Whap!~
OthersNoArg $n swings a fluffy pillow wildly in the air!   ~
CharFound   You pick up a fluffy pillow and whap $M upside the head!~
OthersFound $n picks up a fluffy pillow and and whaps $N upside the head!~
VictFound   $n picks up a fluffy pillow and and whaps you upside the head.~
CharAuto    If you want a pillow on your head, why don't you go to bed?~
OthersAuto  $n whaps $mself unconcious with a pillow.~
NotFound    Aww, where'd everybody go?~
End

#SOCIAL
Name        whimper~
CharNoArg   You whimper pitifully.~
OthersNoArg $n whimpers pitifully.~
CharFound   You whimper pitifully before $M.~
OthersFound $n whimpers pitifully before $N. ~
VictFound   $n whimpers pitifully before you.~
CharAuto    You whimper pitifully at your misfortune.~
OthersAuto  $n whimpers pitifully at $s misfortune.~
NotFound    They are not here!~
End

#SOCIAL
Name        whine~
CharNoArg   You whine piteously.~
OthersNoArg $n whines, shivers run up and down your spine.~
End

#SOCIAL
Name        whistle~
CharNoArg   You whistle appreciatively.~
OthersNoArg $n whistles appreciatively.~
CharFound   You whistle appreciatively at $N.~
OthersFound $n whistles appreciatively at $N.~
VictFound   $n whistles appreciatively at you.~
CharAuto    Nice tune.~
OthersAuto  $n whistles at $mself, strange fellow...~
NotFound    Who do you think you're whistling at ??~
End

#SOCIAL
Name        wiggle~
CharNoArg   You wiggle your bottom.~
OthersNoArg $n wiggles $s bottom.~
CharFound   You wiggle your bottom at $N.  Hmm, SEXY!!!~
OthersFound $n wiggles $s bottom at $N.~
VictFound   $n wiggles $s bottom at you.  Hmm, SEXY!!!~
CharAuto    You catch yourself wiggling in front of a mirror.~
OthersAuto  $n wiggles $s bottom in front of a mirror.~
NotFound    Who are you wiggling at??~
End

#SOCIAL
Name        wink~
CharNoArg   Have you got something in your eye ?~
OthersNoArg $n winks suggestively.~
CharFound   You wink suggestively at $N.~
OthersFound $n winks at $N.~
VictFound   $n winks suggestively at you.~
CharAuto    You wink at yourself ?? - what are you up to ?~
OthersAuto  $n winks at $mself - something strange is going on...~
NotFound    No one with that name is present.~
End

#SOCIAL
Name        worship~
CharNoArg   You perform your daily worship ritual.~
OthersNoArg $n worships $s one true god.~
CharFound   You crawl in the dust before $M~
OthersFound $n worships $N.~
VictFound   $n worships before you.~
CharAuto    That seems a little silly to me..~
OthersAuto  ~
NotFound    Who?~
End

#SOCIAL
Name        yawn~
CharNoArg   Gosh, will you trade those teeth for mine ?? - you get my glasseyes in the bargain too !~
OthersNoArg $n yawns.~
End

#SOCIAL
Name        yodel~
CharNoArg   You put your lederhosen on and start to yodel.  Yoodelaahihooo...!!!~
OthersNoArg $n yodels: YODELAAAHEEEHOOOOOOOO!  BANZAI, protect the innocent!~
CharFound   $N looks scared as you yodel to $M.~
OthersFound $n yodels to $N.~
VictFound   $n yodels to you.  Your ears can not take any more of it.~
CharAuto    Well, it is up to you if you want to damage your ears.~
OthersAuto  $n yodels to $mself.  Is it some sort of self punishment?~
NotFound    That person is happy not to be here.~
End

#END
